Index,Layout,Net Power (MW),Net Heat (MW),T_info
1302,G1TaAC-1T1TaHTHE,-7.3227210997941325,7.32272112213251,1
1303,G1TaAC-1TaH1CTHE,-8.190601964094725,8.190601926248979,1
1304,G1TaAC-1TaH1TACHE,-7.705294606943559,7.705294606943484,1
1305,G1TaAC-1aH1THE,-8.773898108425405,8.773898108837578,1
1306,G1TaAC-1aHT1ACHE,-7.73154518006118,7.731545153403044,1
1307,G1TaAC-1aHT1HTHE,-8.925207583343797,8.925207584524404,1
1308,G1TaACAC-1T1aHE,-7.8254668981916495,7.825466898191307,1
1309,G1TaACAC-1aHTH1CHE,-8.666729988240144,8.666730050542773,1
1310,G1TaACHT-1AC1aHE,-7.670724046397336,7.67072403893552,1
1311,G1TaACT-1A1HTaHE,-7.7096748607516865,7.709674852887668,1
1312,G1TaACTaH-1T1ACE,-7.766194498954792,7.766194512300484,1
1313,G1TaACaH-1T1CHE,-7.703185182639163,7.703185134004798,1
1314,G1TaACaH-1T1HE,-7.715933442711815,7.715933442711819,1
1315,G1TaH1TaAC-1CHE,-7.700361367327555,7.700361339884363,1
1316,G1TaH1TaATCH-1HE,-7.807253533508306,7.80725352622151,0
1317,G1TaHTaAC-1A1CHE,-7.775688509506396,7.775688509506263,1
1318,G1TaHTaAC-1C1HTE,-7.620803626751194,7.6208036266669295,1
1319,G1TaHTaAC-1H1CTHE,-7.465262420991026,7.465262420991301,1
1320,G1TaHTaAC-1TA1CHE,-8.808351889355617,8.808351889355448,1
1321,G1TaHTaATC-1H1CHE,-7.412033793160187,7.412033793159001,1
1322,G1TaTHTaAC-1H1ACE,-8.697741276982807,8.697741276982626,1
1323,G1a1HTaAC-1HCHE,-7.793639318638545,7.793639318638876,1
1324,G1a1HTaAC-1HTHE,-7.885723455844768,7.8857234558447935,1
1325,G1a1THTaAC-1TACHE,-7.73357882544722,7.733578825447366,1
1326,G1a1THTaAC-1THE,-8.545875690438704,8.545875692840308,1
1327,G1aH1THaAC-1HTE,-8.517259919460257,8.517259922716253,1
1328,G1aH1TaAC-1HE,-7.743749057685949,7.743749057686098,1
1329,G1aHT1aAC-1ACHE,-7.824408464515822,7.8244084645572975,1
1330,G1aHTH1HTaAC-1HE,-7.781887327280758,7.781887327280305,1
1331,G1aHTa1ATC-1HCE,-7.662439860041996,7.6624398638079425,0
1332,G1aHTaA-1C1CTHE,-7.688750148017561,7.688750148017511,1
1333,G1aHTaAC-1A1CHE,-8.291356878482716,8.291356878483139,1
1334,G1aHTaAC-1AC1CHE,-7.849390312486277,7.849390438163016,1
1335,G1aHTaAC-1AC1HTE,-7.677021118811104,7.677021118811119,1
1336,G1aHTaAC-1H1ACHE,-7.785186483777994,7.785186483777802,1
1337,G1aHTaAC-1HT1HTE,-7.7968804565374,7.796880456537325,1
1338,G1aHTaAC-1HTHT1HE,-7.790221557182452,7.790221557182629,1
1339,G1aHTaAC-1T1THTE,-7.759616668286331,7.759616668285795,1
1340,G1aHTaAC-1TA1HCHE,-8.160093228576589,8.160093228577088,1
1341,G1aHTaAC-1TAC1CHE,-7.936483842769072,7.936483842483535,1
1342,G1aHTaAC-1TAC1HE,-7.8023908305158365,7.802390830516145,1
1343,G1aHTaACAC-1H1CHE,-7.840494658563996,7.840494676421445,1
1344,G1aHTaACH-1THC1TE,-7.700338195890023,7.700338195890103,1
1345,G1aHTaACT-1H1HTE,-7.6702214997252165,7.670221499725312,1
1346,G1aHTaACT-1T1CE,-7.5753668072528395,7.575366807253174,1
1347,G1aHTaCAC-1T1HTE,-7.815769850878952,7.8157698517808285,1
1348,G1aHTaHAC-1H1HE,-7.783782316465936,7.783782316465616,1
1349,G1aHTaHTACH-1T1HE,-7.711074420278517,7.7110744204996635,1
1350,G1aHTaTAC-1H1ACHE,-7.832374157468032,7.832374157680132,1
1351,G1aTH1TaAC-1ACHE,-7.716096450866873,7.716096450867198,1
1352,G1aTH1TaAC-1ATE,-7.59231568724935,7.592315671538997,1
1353,G1aTHTH1TaAC-1ACHE,-7.550579832227525,7.550579825613544,1
1354,G1aTHTaAC-1A1HCHE,-8.903872170676026,8.903872170675914,1
1355,G1aTHTaAC-1A1HTE,-7.796964030470673,7.796964030470766,1
1356,G1aTHTaAC-1AC1HTHE,-7.878258279133444,7.878258279133771,1
1357,G1aTHTaAC-1ACT1CHE,-7.756241548970154,7.756241639597345,1
1358,G1aTHTaAC-1AH1THE,-7.613403823959488,7.613403823959101,1
1359,G1aTHTaAC-1H1CHE,-7.619227198130762,7.619227198130716,1
1360,G1aTHTaAC-1H1HE,-7.826287298720223,7.82628729872004,1
1361,G1aTHTaAC-1HT1CTHE,-7.514999841371171,7.5149998413715515,1
1362,G1aTHTaAC-1T1ACTHE,-7.38508219247919,7.385082192479603,1
1363,G1aTHTaAC-1T1HTE,-7.79767241715255,7.797672417152759,1
1364,G1aTHTaAC-1T1THE,-8.099112764166497,8.099112764165707,1
1365,G1aTHTaACH-1A1HE,-7.850953954441517,7.85095395444135,1
1366,G1aTHTaACT-1A1CHE,-8.256413539584972,8.256413539584523,1
1367,G1aTHTaACT-1AC1HE,-7.628685944674413,7.6286859446742685,1
1368,G1aTHTaACT-1CA1HE,-7.812968947758648,7.812968947758868,1
1369,G1aTHTaHAC-1H1HE,-7.747923827826379,7.747923827826291,1
1370,GAT1T1aACaH-1TE,-7.670751831779002,7.670751831819612,1
1371,GC1HTaAC-1C1aHE,-7.614112668517961,7.614112674581214,1
1372,GC1HTaAC-1aH1HE,-7.712323488144794,7.712323488142684,1
1373,GC1HTaACTa-1H1AE,-7.549997683091782,7.549997683091861,1
1374,GC1HTaACa-1H1HE,-7.747689411895374,7.747689411893033,1
1375,GC1HTaHTaAC-1H1E,-7.680468990176603,7.680468990176316,1
1376,GC1T1ACTaHTa-1HE,-7.684945234725687,7.684945255580928,1
1377,GC1T1ACaHTaH-1HE,-7.466946063033989,7.466946063546877,1
1378,GC1T1aHTaAC-1HE,-7.569453867656963,7.569453867656287,1
1379,GC1TATCT-1aHTaC1ATE,-7.51371038065027,7.513710501066432,0
1380,GC1Ta1HTaAC-1HE,-7.646759554542451,7.646759554540094,1
1381,GC1TaAC-1T1aHE,-7.582153937009344,7.5821539367634205,1
1382,GC1aHTaAC-1A1HE,-7.572508227692316,7.572508227692287,1
1383,GC1aHTaAC-1T1THE,-7.745574370552298,7.745574370552387,1
1384,GC1aTHTaAC-1C1HE,-7.606429835247186,7.606429835246741,1
1385,GC1aTHTaAC-1T1TACHE,-7.506927616372789,7.506927616372861,1
1386,GCHTaACHaHE,-7.808115301195949,7.8081153011958895,1
1387,GCHTaACTHaE,-8.05691949883627,8.056919498836086,1
1388,GCHTaATACaHE,-7.390432604729658,7.390432604730599,1
1389,GCHTaTACaHE,-7.309808085678279,7.309808101936784,1
1390,GCT1C1TaAC-1aHE,-7.677156571441131,7.677156571441542,1
1391,GCT1TaAC-1A1aHE,-7.795729538082307,7.795729538082533,1
1392,GCTHT1a1HTaAC-1TE,-8.665886173192197,8.665886176451128,1
1393,GCTHTaACTaHE,-7.3206206131996305,7.320620664292194,1
1394,GCTaACACAaHE,-8.819418180017017,8.819418180017765,1
1395,GCTaACHaTHE,-7.364682149589421,7.364682165793251,1
1396,GCTaACT-1a1H1HE,-7.6865807214583235,7.686580724730178,1
1397,GCTaATCHaHE,-7.7844449681315275,7.784444960952569,0
1398,GCTaHTACaHE,-7.3580641519681045,7.3580641413517,1
1399,GCTaTACHaCHE,-7.7524568636613385,7.752456855728392,1
1400,GCaHTaATCHE,-7.787267675017543,7.7872676750154275,0
1401,GCaTHTaTACHE,-7.603649590021559,7.603649610127926,1
1402,GT-1A1H1TaACaHE,-7.581193029519377,7.581193029519357,1
1403,GT-1A1aAC1ATACaHE,-7.367030750662537,7.36703075066331,1
1404,GT-1H1TaAC1ACaHE,-7.653907754027627,7.653907778185837,1
1405,GT-1T1H1TaACaHE,-7.785662829556415,7.78566284805429,1
1406,GT-1T1aHT1aACHE,-7.8908147039151295,7.890814703926932,1
1407,GT1A1AC-1aHTaE,-7.797551241678193,7.797551249449967,1
1408,GT1A1ACT-1AaHTaE,-8.442316276433493,8.442316264511309,1
1409,GT1A1ACaHTaAC-1HE,-8.297615674277244,8.29761567486174,1
1410,GT1A1ACaHTaH-1E,-7.384162088368505,7.384162088890079,1
1411,GT1A1CTaHTaAC-1HE,-7.585743231061887,7.585743231061973,1
1412,GT1A1HTaAC-1HTaE,-7.774250075903721,7.774250075903646,1
1413,GT1A1HTaACaH-1E,-7.700522556911406,7.7005225569112525,1
1414,GT1A1TaAC-1TaHE,-7.668177564534814,7.668177524397474,1
1415,GT1AC1aTACaH-1E,-7.596810971644502,7.596810975581784,1
1416,GT1ACAaHTa-1H1E,-8.863214168256604,8.86321416832233,1
1417,GT1ACT1aHTHaAC-1HE,-7.732125223679262,7.732125223690029,1
1418,GT1ACaHTa-1T1HE,-7.658552385651696,7.658552399109885,1
1419,GT1ACaHTaAC-1H1E,-7.674720314580148,7.674720314580549,1
1420,GT1ACaHTaAC-1HT1E,-8.482804506313844,8.482804510112468,1
1421,GT1AT1AC-1aHTaE,-7.858861451832431,7.858861461155929,0
1422,GT1AT1CaHTa-1HE,-7.670721415394753,7.670721494286366,0
1423,GT1AT1CaHTaHT-1AE,-7.3062793050747326,7.306279304874766,0
1424,GT1AT1aAC-1aHE,-7.804007407158283,7.804007407200124,0
1425,GT1AaHTaAC-1AC1HE,-8.378903826625223,8.378903826625015,1
1426,GT1C1HTaACa-1HE,-7.613115691256981,7.613115691256981,1
1427,GT1C1aAC-1ACHTaHE,-7.731672582497558,7.731672620475173,1
1428,GT1C1aAC-1aHE,-7.655277757131653,7.6552777571701185,1
1429,GT1C1aHTaAC-1TCHE,-7.682777625780295,7.682777625780053,1
1430,GT1C1aHTaACT-1CHE,-7.679374081687076,7.679374081686642,1
1431,GT1C1aTAC-1aHE,-7.775481962228389,7.7754819666759705,1
1432,GT1CAH1TaAC-1aHE,-7.752859977568884,7.752859950571917,1
1433,GT1CH1TaACaH-1E,-7.760268907571141,7.760268907571282,1
1434,GT1CHTaAC-1aH1HE,-8.559574692421789,8.559574696214982,1
1435,GT1CHTaACa-1H1HE,-7.444524010899908,7.444524010900006,1
1436,GT1CTaHTaAC-1H1CE,-7.581013138170721,7.581013138170073,1
1437,GT1CaHTa1AC-1CHE,-7.66467671516476,7.664676719750859,1
1438,GT1CaHTaAC-1AC1HE,-7.88011126527149,7.880111265271514,1
1439,GT1CaHTaAC-1H1HE,-7.813007300704733,7.813007300704788,1
1440,GT1CaHTaACH-1A1E,-7.793532280025039,7.793532280025359,1
1441,GT1CaHTaHTAC-1H1E,-7.315487443290495,7.315487443544712,1
1442,GT1CaTHTa-1AC1HE,-7.558475680057892,7.558475695381116,1
1443,GT1CaTHTaAC-1H1HE,-7.924572385609619,7.924572375407006,1
1444,GT1H1ACaH-1TaE,-7.61286569155574,7.612865697735947,1
1445,GT1H1HTaACaH-1E,-7.67444036194378,7.674440361944083,1
1446,GT1H1TaACT-1aHE,-7.711119320963815,7.711119332812238,1
1447,GT1H1TaACaH-1E,-7.712914182680341,7.712914182680451,1
1448,GT1H1TaACaHT-1HE,-7.746031529065972,7.746031529065829,1
1449,GT1H1aATACAa-1HE,-8.670820934340924,8.67082093448263,1
1450,GT1H1aHTaAC-1HE,-7.7731909065389875,7.77319090653906,1
1451,GT1HTaAC-1A1AaHE,-8.81609096191631,8.81609096191671,1
1452,GT1HTaAC-1A1HTaHE,-7.704412060188335,7.704412060188174,1
1453,GT1HTaAC-1A1TaHE,-7.784346962162915,7.784346962163512,1
1454,GT1HTaAC-1a1ATCHE,-7.860975451762562,7.860975451762703,1
1455,GT1HTaAC-1a1HE,-8.487825051157898,8.4878250743302,1
1456,GT1HTaAC-1aHT1E,-7.736061414156932,7.73606141415694,1
1457,GT1HTaAC-1aHTHT1E,-7.882118356739247,7.8821183706651965,1
1458,GT1HTaACTaH-1T1E,-7.5712943570976465,7.571294357097678,1
1459,GT1HTaACa-1H1HE,-7.7981970475374,7.79819704753742,1
1460,GT1HTaACaH-1T1E,-7.783682319285622,7.783682319285471,1
1461,GT1HTaACaT-1AC1HE,-7.555062546661401,7.55506254666191,1
1462,GT1HaHTaAC-1T1HE,-7.582888930540498,7.582888930540714,1
1463,GT1T1AC-1TaHTaE,-7.595491871968819,7.595491879915725,1
1464,GT1T1CaHTaAC-1CHE,-7.753221364808504,7.753221364787433,0
1465,GT1T1HaAC-1HCaHE,-7.636370009661168,7.636370009692922,1
1466,GT1T1TAC-1aHTaE,-7.281101162150825,7.281101201924132,1
1467,GT1T1TaAC-1HTaHE,-7.781100927841832,7.781100932505049,1
1468,GT1T1TaAC-1TaHE,-7.46887781058106,7.468877822816335,1
1469,GT1T1TaAC-1aHE,-7.6325722769393005,7.632572277016643,1
1470,GT1T1TaACTaH-1HE,-7.662786168307287,7.662786168418534,1
1471,GT1T1TaACaH-1E,-7.817534186868476,7.817534186868754,1
1472,GT1T1TaACaH-1HE,-7.865058550055489,7.86505855597233,1
1473,GT1T1aAC-1HTaHE,-7.739777784776954,7.739777784495,1
1474,GT1T1aAC-1HaHE,-7.723356278562717,7.723356278574288,1
1475,GT1T1aAC-1aHE,-7.670778696392082,7.670778696178626,1
1476,GT1TACaHTaH-1T1E,-7.501408219305003,7.50140822101197,1
1477,GT1THTaAC-1a1CHE,-7.752858530727625,7.752858530727748,1
1478,GT1TaAC-1A1CaHE,-7.795082521028794,7.795082521177996,1
1479,GT1TaAC-1A1aHE,-7.7352684871065005,7.735268496694144,1
1480,GT1TaAC-1AC1AaHE,-8.721790037575323,8.721790037774916,1
1481,GT1TaAC-1AH1CaHE,-7.69251615587647,7.692516155966658,1
1482,GT1TaAC-1T1HTaHE,-7.636988302068365,7.636988301666655,1
1483,GT1TaAC-1TaHT1HE,-7.796633265929802,7.79663326601455,1
1484,GT1TaAC-1aHT1CHE,-8.934913596479786,8.934913608669419,1
1485,GT1TaAC-1aHT1HE,-7.725066388288242,7.725066388432339,1
1486,GT1TaACAC-1aHT1HE,-8.960626107676328,8.96062612339946,1
1487,GT1TaACACa-1H1HE,-8.892472635429659,8.892472635429959,1
1488,GT1TaACAT-1H1aHE,-9.090919251715574,9.090919206963726,0
1489,GT1TaACATa-1H1HE,-9.006907989631209,9.006907989630777,0
1490,GT1TaACHaH-1H1E,-7.568110969542997,7.5681109701992835,1
1491,GT1TaACT-1aH1AE,-7.684404081501222,7.684404081501405,1
1492,GT1TaACTa-1A1HE,-7.685652308224423,7.685652316797432,1
1493,GT1TaACa-1H1HE,-7.732007195199948,7.73200716734907,1
1494,GT1TaACa-1HTC1HE,-7.789812443214695,7.789812444399312,1
1495,GT1TaACaH-1C1HE,-7.723690766195717,7.723690766195704,1
1496,GT1TaACaH-1H1THE,-7.809953930156448,7.809953874098879,1
1497,GT1TaACaHT-1A1E,-7.7339708492371475,7.733970849387467,1
1498,GT1TaACaHT-1ATAC1HE,-7.767307931177726,7.767307936123125,1
1499,GT1TaACaT-1AC1HE,-7.647572833780976,7.647572787001111,1
1500,GT1TaATAC-1aH1HE,-8.38140686200805,8.381406872191071,1
1501,GT1TaH1TaAC-1HE,-8.591816017546208,8.591816008435332,1
1502,GT1TaHTACaH-1H1E,-7.381402594609749,7.3814025777024295,1
1503,GT1TaHTaAC-1H1E,-7.788650616551311,7.788650616551556,1
1504,GT1TaTHTaAC-1H1HE,-7.343819688769601,7.343819688769981,1
1505,GT1aAC-1ACH1aHE,-7.583556834357502,7.583556834395167,1
1506,GT1aAC-1HT1aHE,-7.735384497690282,7.735384497813183,1
1507,GT1aAC-1T1ACaHE,-8.708017594754347,8.70801759486618,1
1508,GT1aAC-1T1TCaHE,-7.654332091591542,7.654332091631502,1
1509,GT1aAC-1aHT1CHCE,-7.541258916292338,7.541258916485782,1
1510,GT1aAC-1aHTC1HE,-8.45358155333535,8.453581555017143,1
1511,GT1aAC-1aHTC1TAE,-7.566034845685139,7.5660348457763416,1
1512,GT1aACHTaH-1HA1E,-7.691988868663356,7.691988868674438,1
1513,GT1aACTa-1H1HE,-7.569111489912317,7.569111489955802,1
1514,GT1aACTaH-1T1E,-7.694939802577114,7.69493980263859,1
1515,GT1aACa-1HCT1HE,-7.768026980582382,7.76802698062301,1
1516,GT1aACaHCH-1T1E,-7.8274524265600665,7.827452426599294,1
1517,GT1aACaHT-1HT1E,-7.72077066207459,7.7207706621573085,1
1518,GT1aATCa-1H1HE,-7.6683113418536575,7.6683113418941575,0
1519,GT1aH1TaAC-1HE,-7.537664591041309,7.537664591377247,1
1520,GT1aH1TaAC-1TCHE,-7.718856895702313,7.718856874643128,1
1521,GT1aHTHaAC-1H1E,-7.574164455244968,7.574164455283687,1
1522,GT1aHTaA-1C1CHE,-7.864106213325148,7.864106213324807,1
1523,GT1aHTaAC-1AT1HE,-8.01504390539955,8.015043905399713,1
1524,GT1aHTaAC-1H1ACHE,-7.636169958014654,7.636169958012481,1
1525,GT1aHTaAC-1H1CHE,-7.504354105134475,7.504354105134562,1
1526,GT1aHTaAC-1H1E,-7.680341387976847,7.680341387976956,1
1527,GT1aHTaAC-1HA1E,-7.517265141800508,7.517265141800396,1
1528,GT1aHTaAC1C-1HE,-7.870176121601509,7.870176121601112,1
1529,GT1aHTaACH-1T1HE,-7.624992472888978,7.624992472888805,1
1530,GT1aTHACaH-1H1E,-7.34920693216167,7.349206934832137,1
1531,GT1aTHTaAC-1C1HE,-7.985929777878457,7.9859297778787655,1
1532,GT1aTHTaAC-1H1CE,-8.12702963711928,8.127029637119655,1
1533,GT1aTHTaAC-1HT1HE,-7.906249222060274,7.906249222060107,1
1534,GT1aTHTaAC-1TC1HE,-8.07622567595109,8.076225675951653,1
1535,GTA1TaH1TaAC-1HE,-7.435956856461978,7.43595685835173,1
1536,GTAC1TaHTaAC-1H1CHE,-7.858777581665074,7.858777581688818,1
1537,GTAC1TaHTaAC-1H1E,-7.9024974899189955,7.902497489919085,1
1538,GTACaCHTaHE,-7.374828835526817,7.374828835772246,1
1539,GTATCaHTaHE,-7.377623177551879,7.377623177796826,0
1540,GTC1TaAC-1H1aHE,-8.048960528258656,8.048960515541173,1
1541,GTC1TaAC-1aH1CE,-7.670942786704315,7.670942797971603,0
1542,GTC1TaAC1aHT-1E,-7.635926112955954,7.635926099967905,1
1543,GTC1aH1TaAC-1HE,-7.729368408671264,7.72936840867113,1
1544,GTCHTaACAaHE,-8.298148952386336,8.29814895238721,1
1545,GTCHTaATCTaHE,-7.570210872301723,7.570210871131085,0
1546,GTCTaACTCaHE,-7.828674271051712,7.828674288053945,1
1547,GTCTaACaCTHE,-7.492165765357803,7.492165791698016,1
1548,GTCaACACHaCHE,-7.618241432141172,7.618241432164114,1
1549,GTCaACATaHE,-8.472932230024583,8.47293223054313,1
1550,GTCaACTAaHE,-8.072438313617766,8.072438313825465,1
1551,GTCaACTCaHE,-7.743968961136915,7.743968961347502,1
1552,GTCaH1TaACH-1H1E,-7.684794165457083,7.6847941672378814,1
1553,GTCaHCTaACHE,-8.020854407790331,8.020854408886004,1
1554,GTCaHTaATCHE,-7.845277548706085,7.845277548700582,0
1555,GTH1TaAC-1aH1HE,-8.600557040590733,8.600557021708477,1
1556,GTH1TaACA-1aHT1E,-8.934962886006332,8.934962896928905,0
1557,GTH1TaACTaH-1H1E,-7.863143722251977,7.863143722252566,1
1558,GTHCTaCACaHE,-7.705860483348485,7.705860485888332,1
1559,GTHT1A1aAC-1aHE,-7.668607051412683,7.66860705145099,1
1560,GTHTHTaACAaHE,-8.451816375059689,8.451816375060051,1
1561,GTHTHTaTACAaHE,-8.652700235573784,8.652700169473366,1
1562,GTHTaAC-1H1a1HE,-8.851465226566228,8.851465228476275,1
1563,GTHTaAC-1T1aH1HE,-7.428211388821334,7.428211372826189,1
1564,GTHTaAC-1aH1H1E,-8.741721668639217,8.741721670680914,1
1565,GTHTaACACHaHE,-7.9043932975925975,7.904393297592669,1
1566,GTHTaACAaCHE,-7.950054241650382,7.950054241649997,1
1567,GTHTaACHCHaE,-7.699955327101518,7.699955327101431,1
1568,GTHTaACHa-1H1H1HE,-7.830114666469502,7.830114668637492,1
1569,GTHTaACHaE,-7.7729155622393655,7.772915562239304,1
1570,GTHTaACTHTaE,-7.798409405921518,7.798409405921966,1
1571,GTHTaACa-1H1H1E,-7.765651642742645,7.765651642742641,1
1572,GTHTaACaHCE,-7.464556276585185,7.464556276585009,1
1573,GTHTaATCTaHE,-7.804012589649975,7.804012589645661,0
1574,GTHTaATCaCHE,-7.761889215980719,7.761889215982195,0
1575,GTHTaCAC-1aH1C1E,-7.593238526752442,7.5932385441634285,1
1576,GTHTaTAC-1aC1H1E,-8.747071741059333,8.747071749998186,1
1577,GTHTaTACHCaHE,-7.923599202773139,7.923599200320207,1
1578,GTHaAC-1aH1CH1HE,-7.93741303927697,7.937413097916871,1
1579,GTHaACACAaHE,-8.286901859830252,8.2869018602314,1
1580,GTHaHTaACACHE,-7.843630715549216,7.843630715548706,1
1581,GTHaHTaHACHE,-7.972138455910273,7.972138455910452,1
1582,GTHaTHTaACHE,-7.583661911778118,7.58366191177826,1
1583,GTa-1H1TAT1ACTaHE,-7.7128606233771535,7.7128606422615205,1
1584,GTa-1T1H1ACAaHE,-8.200451352622364,8.200451352620666,1
1585,GTa1ACTa-1H1HE,-7.561715959803503,7.561715964246474,1
1586,GTa1ATC-1A1AaHE,-8.82027766775733,8.82027766775417,0
1587,GTa1ATCA-1H1aHE,-8.784035554379821,8.78403553245962,0
1588,GTa1ATCAa-1ACH1HE,-9.485403617002152,9.485403617004641,0
1589,GTa1HTaAC-1CH1E,-7.59541620910753,7.595416209108036,1
1590,GTa1HTaACT-1CH1E,-7.7746689081208284,7.774668908120841,1
1591,GTa1HTaTAC-1C1HE,-7.6960720429842215,7.696072043187883,1
1592,GTa1T1ACaH-1E,-7.68857950184815,7.68857950469077,1
1593,GTa1T1HTaACAC-1HE,-7.9286437286503455,7.928643728650041,1
1594,GTa1T1TAC-1HaHE,-7.9515010497620455,7.951501049519427,1
1595,GTa1T1THTaAC-1HE,-7.880429725544673,7.880429725544576,1
1596,GTa1TACA-1C1aHE,-9.155760716251674,9.155760663343838,1
1597,GTa1THTaAC-1A1HE,-7.9017052566552755,7.901705256655324,1
1598,GTaAC-1A1HT1aHE,-7.833000007982854,7.833000007982552,1
1599,GTaAC-1A1aH1HE,-7.673652015928299,7.67365201592844,1
1600,GTaAC-1ATCaH1H1E,-8.691517746923783,8.691517715275426,1
1601,GTaAC-1C1CH1aHE,-7.698424337633737,7.698424337634617,1
1602,GTaAC-1C1H1HaHE,-7.622954757553079,7.622954757553387,1
1603,GTaAC-1C1aH1E,-7.80902879272148,7.809028792721644,1
1604,GTaAC-1H1CH1aHE,-7.783464668035485,7.783464668035552,1
1605,GTaAC-1H1H1CTaHE,-7.879286800193714,7.879286800193105,1
1606,GTaAC-1H1H1aHE,-7.795882348838674,7.795882348838355,1
1607,GTaAC-1H1HTaHT1E,-7.914281570203927,7.914281558396004,1
1608,GTaAC-1H1Ha1HE,-7.797998778693726,7.79799877869368,1
1609,GTaAC-1H1HaH1E,-7.79411110742888,7.794111100335482,1
1610,GTaAC-1H1T1aHE,-7.700650362526912,7.700650362526897,1
1611,GTaAC-1H1TH1HaTHE,-7.8557830146838015,7.855783014683902,1
1612,GTaAC-1H1TH1aHE,-7.801135172726447,7.801135172726318,1
1613,GTaAC-1H1TaC1HE,-8.704864324201122,8.704864325954444,1
1614,GTaAC-1H1TaHT1E,-7.79495538862393,7.794955391951323,1
1615,GTaAC-1H1aCH1HE,-7.509639937051805,7.509639937052284,1
1616,GTaAC-1H1aH1CHE,-8.719431665615994,8.719431667161263,1
1617,GTaAC-1H1aHTHT1E,-7.713975277955116,7.713975277955167,1
1618,GTaAC-1HCH1TaH1E,-7.5628341044238585,7.562834093608603,1
1619,GTaAC-1HCH1aHTHT1E,-7.911473301372247,7.911473271785013,1
1620,GTaAC-1HT1THT1aHE,-7.427648791317243,7.427648805565909,1
1621,GTaAC-1HTH1H1TaHE,-7.8182573329936105,7.8182573329936975,1
1622,GTaAC-1T1A1CaHE,-7.710267154616015,7.7102671546116435,1
1623,GTaAC-1T1A1HaHE,-7.788019118303277,7.7880191183029,1
1624,GTaAC-1T1AT1aHE,-8.722276901685012,8.722276901684861,0
1625,GTaAC-1T1C1TaHE,-7.651911378860287,7.6519113788609285,1
1626,GTaAC-1T1CHaH1E,-7.84815925340307,7.848159244595363,1
1627,GTaAC-1T1CaHT1E,-7.807383927976233,7.807383877576128,1
1628,GTaAC-1T1H1TaHE,-8.126358684789396,8.126358684789817,1
1629,GTaAC-1T1H1aHE,-7.808746424181051,7.808746424180761,1
1630,GTaAC-1T1HTaH1E,-7.723319173268635,7.72331916474111,1
1631,GTaAC-1T1T1CHaHE,-7.929428989631569,7.929428989630487,1
1632,GTaAC-1T1TaH1E,-7.511521789757112,7.511521790403303,1
1633,GTaAC-1T1TaHT1E,-7.67626699922849,7.6762669993264865,1
1634,GTaAC-1TH1TaH1E,-8.363789867634706,8.363789865889151,1
1635,GTaAC-1TH1aH1E,-7.693347590939412,7.693347574335977,1
1636,GTaAC-1THT1aH1E,-8.457201137100506,8.457201146561562,1
1637,GTaAC-1TaH1CH1E,-7.90411338724781,7.9041133948270526,1
1638,GTaAC-1TaH1HT1HE,-8.719023265521223,8.719023244681816,1
1639,GTaAC-1aH1CT1HE,-7.609893621595204,7.609893621595181,1
1640,GTaAC-1aHT1CH1E,-7.6386463939492355,7.638646351954354,1
1641,GTaAC-1aHT1H1E,-7.7396849992133925,7.739684947957374,1
1642,GTaAC-1aTH1H1HE,-7.76307701499062,7.763077014990785,1
1643,GTaAC1HTaHC-1H1E,-7.706886519057857,7.706886511761517,1
1644,GTaAC1T1CaH-1HE,-7.8909351288211145,7.890935134691648,1
1645,GTaAC1TCTa-1H1HE,-7.462048522940655,7.462048522939898,1
1646,GTaAC1aCHC-1HT1E,-7.656599575320492,7.656599575317789,1
1647,GTaACA-1C1HT1aHE,-7.708831156624599,7.708831156624619,1
1648,GTaACA-1aTH1C1HE,-7.519823348124957,7.519823348125029,1
1649,GTaACAC1aHCHT-1H1E,-8.406033641336757,8.406033641336077,1
1650,GTaACACAa-1H1H1E,-8.412727031730943,8.412727031732002,1
1651,GTaACACTaHTHE,-8.559480454551991,8.559480454551913,1
1652,GTaACATC-1aH1H1HE,-8.783288570176708,8.78328857235901,1
1653,GTaACATa1HT-1AC1HE,-8.645686775357827,8.645686775357294,0
1654,GTaACATaHTHE,-8.477296341280745,8.477296341280423,1
1655,GTaACAaHTHE,-8.38187185484257,8.381871854842755,1
1656,GTaACAaTCHE,-8.081322926831886,8.081322926831584,1
1657,GTaACHTaHTHE,-7.841885987755152,7.841885987755295,1
1658,GTaACHTaTCHE,-7.783646295580889,7.783646340430464,1
1659,GTaACHa-1A1H1HE,-7.712851976164127,7.712851976163693,1
1660,GTaACHa-1H1CH1HE,-7.799637416671666,7.7996374166715965,1
1661,GTaACHaHTCHE,-7.846578795839494,7.8465788078357095,1
1662,GTaACHaT-1H1H1HE,-7.80967046904055,7.809670469040706,1
1663,GTaACT-1A1TaH1E,-7.722500141488147,7.7225001138049105,1
1664,GTaACT-1C1aH1E,-7.811996749513252,7.811996730888728,1
1665,GTaACT-1H1HTa1HE,-7.640501322032418,7.640501322032876,1
1666,GTaACT-1H1TH1aHE,-7.174690510035418,7.1746905203502775,1
1667,GTaACT-1H1aH1E,-8.548809284215139,8.548809292345892,1
1668,GTaACT-1H1aH1HE,-7.930543733708083,7.930543733707849,1
1669,GTaACT-1T1aH1HE,-7.20018500359834,7.200185023345806,1
